Phase,Current,Normalized Current,Freq Bin,Signal Type,Speed
0.29000000000000004,-83.72034,0.53305244,25–35,Excitatory,fast
0.31,-82.96457,0.52424955,25–35,Excitatory,fast
0.33,-82.053444,0.51121914,25–35,Excitatory,fast
0.35,-81.02517,0.49798334,25–35,Excitatory,fast
0.37,-80.15326,0.4872455,25–35,Excitatory,fast
0.39,-79.40927,0.47495824,25–35,Excitatory,fast
0.41000000000000003,-78.54488,0.46088403,25–35,Excitatory,fast
0.43,-77.814285,0.44784904,25–35,Excitatory,fast
0.45,-76.98856,0.43338943,25–35,Excitatory,fast
0.47,-76.315445,0.42205316,25–35,Excitatory,fast
0.49,-75.66332,0.40964448,25–35,Excitatory,fast
0.51,-75.0535,0.39748496,25–35,Excitatory,fast
0.53,-74.489,0.38696605,25–35,Excitatory,fast
0.55,-73.97988,0.37545264,25–35,Excitatory,fast
0.5700000000000001,-73.51056,0.3652786,25–35,Excitatory,fast
0.59,-73.10307,0.35605103,25–35,Excitatory,fast
0.61,-72.765015,0.34732205,25–35,Excitatory,fast
0.63,-72.53666,0.3398286,25–35,Excitatory,fast
0.65,-72.15734,0.33193624,25–35,Excitatory,fast
0.67,-71.90274,0.32449764,25–35,Excitatory,fast
0.69,-71.71864,0.31808525,25–35,Excitatory,fast
0.71,-71.5257,0.31151766,25–35,Excitatory,fast
0.73,-71.43155,0.307913,25–35,Excitatory,fast
0.75,-71.37856,0.30317223,25–35,Excitatory,fast
0.77,-71.37082,0.3009476,25–35,Excitatory,fast
0.79,-71.40723,0.29932082,25–35,Excitatory,fast
0.81,-71.38581,0.2971084,25–35,Excitatory,fast
0.83,-71.622444,0.29912072,25–35,Excitatory,fast
0.85,-71.73975,0.30248898,25–35,Excitatory,fast
0.87,-72.2652,0.3077373,25–35,Excitatory,fast
0.89,-72.677185,0.31480962,25–35,Excitatory,fast
0.91,-73.130486,0.3236621,25–35,Excitatory,fast
0.9299999999999999,-73.814476,0.33593255,25–35,Excitatory,fast
0.95,-74.62112,0.35049134,25–35,Excitatory,fast
0.97,-75.6329,0.36895406,25–35,Excitatory,fast
0.99,-76.39402,0.38287818,25–35,Excitatory,fast
0.0095,-43.79685,0.39659882,15–25,Excitatory,fast
0.03,-44.51878,0.41016322,15–25,Excitatory,fast
0.05,-44.94783,0.42186219,15–25,Excitatory,fast
0.07,-45.552265,0.43494397,15–25,Excitatory,fast
0.09,-46.33863,0.44846183,15–25,Excitatory,fast
0.11,-46.785847,0.45854795,15–25,Excitatory,fast
0.13,-47.12059,0.46599555,15–25,Excitatory,fast
0.15000000000000002,-47.69135,0.477409,15–25,Excitatory,fast
0.16999999999999998,-47.7654,0.48008502,15–25,Excitatory,fast
0.19,-47.5674,0.48088807,15–25,Excitatory,fast
0.21000000000000002,-47.35307,0.48002338,15–25,Excitatory,fast
0.22999999999999998,-47.215576,0.47912562,15–25,Excitatory,fast
0.25,-46.992275,0.4747641,15–25,Excitatory,fast
0.27,-46.972992,0.47517508,15–25,Excitatory,fast
0.29000000000000004,-46.65669,0.4694091,15–25,Excitatory,fast
0.31,-45.93343,0.45942718,15–25,Excitatory,fast
0.33,-45.47793,0.44788992,15–25,Excitatory,fast
0.35,-44.916035,0.44069934,15–25,Excitatory,fast
0.37,-44.74326,0.4352579,15–25,Excitatory,fast
0.39,-44.087215,0.4243707,15–25,Excitatory,fast
0.41000000000000003,-44.009075,0.41691512,15–25,Excitatory,fast
0.43,-43.042824,0.40467447,15–25,Excitatory,fast
0.45,-42.546173,0.3920157,15–25,Excitatory,fast
0.47,-42.510433,0.38460183,15–25,Excitatory,fast
0.49,-42.375675,0.37609106,15–25,Excitatory,fast
0.51,-42.11437,0.36817747,15–25,Excitatory,fast
0.53,-41.501133,0.3553396,15–25,Excitatory,fast
0.55,-40.626766,0.3423804,15–25,Excitatory,fast
0.5700000000000001,-40.652153,0.3323161,15–25,Excitatory,fast
0.59,-40.187775,0.3207149,15–25,Excitatory,fast
0.61,-40.44867,0.3132611,15–25,Excitatory,fast
0.63,-39.540813,0.30876923,15–25,Excitatory,fast
0.65,-39.163124,0.30216992,15–25,Excitatory,fast
0.67,-38.980827,0.29537332,15–25,Excitatory,fast
0.69,-39.29554,0.2915036,15–25,Excitatory,fast
0.71,-39.26553,0.2937333,15–25,Excitatory,fast
0.73,-38.15863,0.2872132,15–25,Excitatory,fast
0.75,-38.108246,0.2831396,15–25,Excitatory,fast
0.77,-37.993965,0.28311408,15–25,Excitatory,fast
0.79,-38.36043,0.28320068,15–25,Excitatory,fast
0.81,-37.915024,0.2811181,15–25,Excitatory,fast
0.83,-37.877853,0.28089935,15–25,Excitatory,fast
0.85,-38.233227,0.2851919,15–25,Excitatory,fast
0.87,-38.40594,0.2880547,15–25,Excitatory,fast
0.89,-38.539635,0.29135805,15–25,Excitatory,fast
0.91,-38.753174,0.29545188,15–25,Excitatory,fast
0.9299999999999999,-39.40412,0.30394334,15–25,Excitatory,fast
0.95,-40.175045,0.31714076,15–25,Excitatory,fast
0.97,-40.68787,0.32673872,15–25,Excitatory,fast
0.99,-41.68577,0.34104377,15–25,Excitatory,fast
