Trace name,ID,On time,Freq,Tags,Type,Seconds
2013_03_22_0027,1,17513.43,,bout start; spontaneous,Excitatory (Rs compensation),17.51343
2013_03_22_0027,2,17541.07,36.1795,,Excitatory (Rs compensation),17.54107
2013_03_22_0027,3,17572.62,31.6957,,Excitatory (Rs compensation),17.57262
2013_03_22_0027,4,17610.63,26.3089,,Excitatory (Rs compensation),17.61063
2013_03_22_0027,5,17648.27,26.5675,,Excitatory (Rs compensation),17.64827
2013_03_22_0027,6,17678.85,32.7011,,Excitatory (Rs compensation),17.67885
2013_03_22_0027,7,17711.3,30.8166,bout end,Excitatory (Rs compensation),17.7113
2013_03_22_0027,8,18119.23,2.4514,bout start; spontaneous,Excitatory (Rs compensation),18.119229999999998
2013_03_22_0027,9,18147.64,35.1989,,Excitatory (Rs compensation),18.14764
2013_03_22_0027,10,18175.84,35.461,,Excitatory (Rs compensation),18.17584
2013_03_22_0027,11,18206.5,32.6158,,Excitatory (Rs compensation),18.206500000000002
2013_03_22_0027,12,18235.56,34.4116,,Excitatory (Rs compensation),18.235560000000003
2013_03_22_0027,13,18265.47,33.4336,,Excitatory (Rs compensation),18.26547
2013_03_22_0027,14,18296.17,32.5733,,Excitatory (Rs compensation),18.29617
2013_03_22_0027,15,18328.17,31.25,bout,Excitatory (Rs compensation),18.32817
2013_03_22_0027,16,18699.26,2.6948,bout start; spontaneous,Excitatory (Rs compensation),18.69926
2013_03_22_0027,17,18729.99,32.5415,,Excitatory (Rs compensation),18.72999
2013_03_22_0027,18,18757.81,35.9454,,Excitatory (Rs compensation),18.757810000000003
2013_03_22_0027,19,18781.83,41.632,,Excitatory (Rs compensation),18.781830000000003
2013_03_22_0027,20,18813.15,31.9285,,Excitatory (Rs compensation),18.81315
2013_03_22_0027,21,18842.62,33.9328,,Excitatory (Rs compensation),18.84262
2013_03_22_0027,22,18872.48,33.4896,bout end,Excitatory (Rs compensation),18.87248
2013_03_22_0027,23,19184.21,3.2079,bout start; spontaneous,Excitatory (Rs compensation),19.18421
2013_03_22_0027,24,19211.74,36.324,,Excitatory (Rs compensation),19.211740000000002
2013_03_22_0027,25,19237.85,38.2995,,Excitatory (Rs compensation),19.237849999999998
2013_03_22_0027,26,19264.19,37.9651,,Excitatory (Rs compensation),19.26419
2013_03_22_0027,27,19290.6,37.8644,,Excitatory (Rs compensation),19.290599999999998
2013_03_22_0027,28,19322.57,31.2793,,Excitatory (Rs compensation),19.32257
2013_03_22_0027,29,19353.21,32.6371,,Excitatory (Rs compensation),19.35321
2013_03_22_0027,30,19384.83,31.6256,,Excitatory (Rs compensation),19.38483
2013_03_22_0027,31,19417.24,30.8547,bout end,Excitatory (Rs compensation),19.417240000000003
2013_03_22_0027,32,19882.82,2.1479,bout start; spontaneous,Excitatory (Rs compensation),19.88282
2013_03_22_0027,33,19909.38,37.6506,,Excitatory (Rs compensation),19.909380000000002
2013_03_22_0027,34,19936.49,36.8868,bout end,Excitatory (Rs compensation),19.936490000000003
2013_03_22_0027,35,19992.06,17.9953,bout start; spontaneous,Excitatory (Rs compensation),19.992060000000002
2013_03_22_0027,36,20022.12,33.2668,,Excitatory (Rs compensation),20.02212
2013_03_22_0027,37,20054.51,30.8737,,Excitatory (Rs compensation),20.05451
2013_03_22_0027,38,20086.35,31.407,,Excitatory (Rs compensation),20.08635
2013_03_22_0027,39,20119.17,30.4692,bout end,Excitatory (Rs compensation),20.11917
2013_03_22_0028,1,10055.77,,bout start; spontaneous,Excitatory (Rs compensation),10.05577
2013_03_22_0028,2,10072.05,61.4251,,Excitatory (Rs compensation),10.072049999999999
2013_03_22_0028,3,10087.71,63.857,,Excitatory (Rs compensation),10.08771
2013_03_22_0028,4,10113.83,38.2848,,Excitatory (Rs compensation),10.11383
2013_03_22_0028,5,10139.43,39.0625,,Excitatory (Rs compensation),10.13943
2013_03_22_0028,6,10172.54,30.2024,,Excitatory (Rs compensation),10.172540000000001
2013_03_22_0028,7,10195.84,42.9185,,Excitatory (Rs compensation),10.19584
2013_03_22_0028,8,10227.28,31.8066,bout end,Excitatory (Rs compensation),10.22728
2013_03_22_0028,9,10997.56,1.2982,bout start; spontaneous,Excitatory (Rs compensation),10.99756
