Trace name,ID,On time,Freq,Tags,Type,Seconds
2012_12_03_0002,1,3076.28,,bout start; shock,Cell-attached,3.07628
2012_12_03_0002,2,3095.65,51.6262,,Cell-attached,3.09565
2012_12_03_0002,3,3125.01,34.0599,,Cell-attached,3.12501
2012_12_03_0002,4,3156.59,31.6656,,Cell-attached,3.15659
2012_12_03_0002,5,3189.04,30.8166,,Cell-attached,3.18904
2012_12_03_0002,6,3218.27,34.2114,,Cell-attached,3.21827
2012_12_03_0002,7,3248.68,32.8839,,Cell-attached,3.24868
2012_12_03_0002,8,3279.68,32.2581,,Cell-attached,3.27968
2012_12_03_0002,9,3316.65,27.049,,Cell-attached,3.31665
2012_12_03_0002,10,3339.01,44.7227,,Cell-attached,3.3390100000000005
2012_12_03_0002,11,3371.09,31.1721,,Cell-attached,3.37109
2012_12_03_0002,12,3408.93,26.4271,,Cell-attached,3.40893
2012_12_03_0002,13,3438.85,33.4225,,Cell-attached,3.43885
2012_12_03_0002,14,3477.1,26.1438,,Cell-attached,3.4771
2012_12_03_0002,15,3513.81,27.2405,,Cell-attached,3.51381
2012_12_03_0002,16,3554.28,24.7097,bout end,Cell-attached,3.5542800000000003
2012_12_03_0002,17,3846.58,3.4211,bout start; spontaneous,Cell-attached,3.84658
2012_12_03_0002,18,3875.75,34.2818,,Cell-attached,3.87575
2012_12_03_0002,19,3912.77,27.0124,,Cell-attached,3.91277
2012_12_03_0002,20,3945.65,30.4136,,Cell-attached,3.94565
2012_12_03_0002,21,3984.7,25.6082,,Cell-attached,3.9846999999999997
2012_12_03_0002,22,4024.98,24.8262,,Cell-attached,4.02498
2012_12_03_0002,23,4063.55,25.9269,,Cell-attached,4.06355
2012_12_03_0002,24,4099.3,27.972,,Cell-attached,4.0993
2012_12_03_0002,25,4134.21,28.6451,,Cell-attached,4.13421
2012_12_03_0002,26,4171.59,26.7523,bout end,Cell-attached,4.17159
2012_12_03_0002,27,4428.29,3.8956,bout start; spontaneous,Cell-attached,4.42829
2012_12_03_0002,28,4464.8,27.3898,,Cell-attached,4.4648
2012_12_03_0002,29,4502.76,26.3435,,Cell-attached,4.50276
2012_12_03_0002,30,4546.07,23.0894,,Cell-attached,4.546069999999999
2012_12_03_0002,31,4582.57,27.3973,,Cell-attached,4.58257
2012_12_03_0002,32,4620.23,26.5534,,Cell-attached,4.620229999999999
2012_12_03_0002,33,4654.69,29.0192,,Cell-attached,4.6546899999999996
2012_12_03_0002,34,4693.36,25.8598,bout end,Cell-attached,4.69336
2012_12_03_0002,35,4887.75,5.1443,bout start; spontaneous,Cell-attached,4.8877500000000005
2012_12_03_0002,36,4933.25,21.978,,Cell-attached,4.93325
2012_12_03_0002,37,4970.07,27.1592,,Cell-attached,4.97007
2012_12_03_0002,38,4998.22,35.524,bout end,Cell-attached,4.998220000000001
2012_12_03_0002,39,17185.59,0.0821,bout start; shock,Cell-attached,17.18559
2012_12_03_0002,40,17229.62,22.7118,,Cell-attached,17.22962
2012_12_03_0002,41,17258.06,35.1617,,Cell-attached,17.25806
2012_12_03_0002,42,17296.12,26.2743,,Cell-attached,17.29612
2012_12_03_0002,43,17336.89,24.5278,,Cell-attached,17.33689
2012_12_03_0002,44,17377.07,24.888,,Cell-attached,17.37707
2012_12_03_0002,45,17412.86,27.9408,,Cell-attached,17.412860000000002
2012_12_03_0002,46,17458.18,22.0653,,Cell-attached,17.458180000000002
2012_12_03_0002,47,17489.92,31.506,bout end,Cell-attached,17.489919999999998
2012_12_03_0002,48,17729.66,4.1712,bout start; spontaneous,Cell-attached,17.72966
2012_12_03_0002,49,17758.35,34.8554,,Cell-attached,17.75835
2012_12_03_0002,50,17791.44,30.2206,,Cell-attached,17.791439999999998
2012_12_03_0002,51,17830.67,25.4907,,Cell-attached,17.830669999999998
2012_12_03_0002,52,17867.2,27.3748,,Cell-attached,17.8672
2012_12_03_0002,53,17903.14,27.8242,,Cell-attached,17.90314
2012_12_03_0002,54,17947.61,22.4871,,Cell-attached,17.94761
2012_12_03_0002,55,17986.78,25.5297,,Cell-attached,17.98678
2012_12_03_0002,56,18022.21,28.2247,,Cell-attached,18.02221
2012_12_03_0002,57,18063.56,24.1838,,Cell-attached,18.063560000000003
2012_12_03_0002,58,18098.76,28.4091,,Cell-attached,18.09876
2012_12_03_0002,59,18143.77,22.2173,,Cell-attached,18.14377
2012_12_03_0002,60,18174.32,32.7332,bout end,Cell-attached,18.17432
2012_12_03_0002,61,18576.49,2.4865,bout start; spontaneous,Cell-attached,18.576490000000003
2012_12_03_0002,62,18614.56,26.2674,,Cell-attached,18.61456
2012_12_03_0002,63,18658.13,22.9516,,Cell-attached,18.65813
2012_12_03_0002,64,18697.48,25.413,,Cell-attached,18.69748
2012_12_03_0002,65,18728.69,32.041,,Cell-attached,18.72869
2012_12_03_0002,66,18773.98,22.0799,,Cell-attached,18.77398
2012_12_03_0002,67,18809.64,28.0426,,Cell-attached,18.809639999999998
2012_12_03_0002,68,18850.17,24.6731,,Cell-attached,18.85017
2012_12_03_0002,69,18886.51,27.5179,,Cell-attached,18.886509999999998
2012_12_03_0002,70,18926.2,25.1953,bout end,Cell-attached,18.9262
2012_12_03_0002,71,19522.23,1.6778,bout start; spontaneous,Cell-attached,19.52223
2012_12_03_0002,72,19559.0,27.1961,,Cell-attached,19.559
2012_12_03_0002,73,19596.45,26.7023,,Cell-attached,19.59645
2012_12_03_0002,74,19632.63,27.6396,,Cell-attached,19.632630000000002
2012_12_03_0002,75,19675.98,23.0681,,Cell-attached,19.67598
2012_12_03_0002,76,19712.88,27.1003,,Cell-attached,19.712880000000002
2012_12_03_0002,77,19752.23,25.413,,Cell-attached,19.75223
2012_12_03_0002,78,19785.7,29.8775,bout end,Cell-attached,19.785700000000002
2012_12_03_0002,79,33407.18,0.0734,bout start; shock,Cell-attached,33.407180000000004
2012_12_03_0002,80,33446.34,25.5363,,Cell-attached,33.44634
2012_12_03_0002,81,33471.85,39.2003,,Cell-attached,33.471849999999996
2012_12_03_0002,82,33502.71,32.4044,,Cell-attached,33.50271
2012_12_03_0002,83,33530.63,35.8166,,Cell-attached,33.530629999999995
2012_12_03_0002,84,33571.63,24.3902,,Cell-attached,33.57163
2012_12_03_0002,85,33609.72,26.2536,,Cell-attached,33.60972
2012_12_03_0002,86,33654.35,22.4065,,Cell-attached,33.65435
2012_12_03_0002,87,33695.82,24.1138,,Cell-attached,33.69582
2012_12_03_0002,88,33734.74,25.6937,bout end,Cell-attached,33.73474
2012_12_03_0002,89,33933.14,5.0403,bout start; spontaneous,Cell-attached,33.93314
2012_12_03_0002,90,33968.52,28.2646,,Cell-attached,33.96852
2012_12_03_0002,91,34000.3,31.4663,,Cell-attached,34.0003
2012_12_03_0002,92,34039.8,25.3165,,Cell-attached,34.03980000000001
2012_12_03_0002,93,34073.53,29.6472,,Cell-attached,34.07353
2012_12_03_0002,94,34102.57,34.4353,,Cell-attached,34.10257
2012_12_03_0002,95,34128.41,38.6997,,Cell-attached,34.12841
2012_12_03_0002,96,34155.94,36.324,,Cell-attached,34.15594
2012_12_03_0002,97,34187.92,31.2695,,Cell-attached,34.18792
2012_12_03_0002,98,34218.16,33.0688,,Cell-attached,34.218160000000005
2012_12_03_0002,99,34246.6,35.1617,,Cell-attached,34.2466
2012_12_03_0002,100,34272.35,38.835,,Cell-attached,34.272349999999996
2012_12_03_0002,101,34297.19,40.2576,,Cell-attached,34.29719
2012_12_03_0002,102,34328.96,31.4762,,Cell-attached,34.32896
2012_12_03_0002,103,34358.34,34.0368,,Cell-attached,34.35834
2012_12_03_0002,104,34398.15,25.1193,,Cell-attached,34.39815
2012_12_03_0002,105,34432.06,29.4898,,Cell-attached,34.43206
2012_12_03_0002,106,34471.01,25.6739,,Cell-attached,34.47101
2012_12_03_0002,107,34507.85,27.1444,,Cell-attached,34.50785
