Trace name,ID,On time,Freq,Tags,Type,Seconds
2013_03_21_0031,1,2765.42,,,Cell-attached,2.76542
2013_03_21_0031,2,2806.2,24.5218,,Cell-attached,2.8062
2013_03_21_0031,3,2848.74,23.5073,,Cell-attached,2.84874
2013_03_21_0031,4,2889.35,24.6245,,Cell-attached,2.88935
2013_03_21_0031,5,2931.55,23.6967,,Cell-attached,2.93155
2013_03_21_0031,6,4337.94,0.711,,Cell-attached,4.33794
2013_03_21_0031,7,4376.6,25.8665,,Cell-attached,4.376600000000001
2013_03_21_0031,8,4423.2,21.4592,,Cell-attached,4.4232
2013_03_21_0031,9,4464.7,24.0964,,Cell-attached,4.4647
2013_03_21_0031,10,4506.53,23.9063,,Cell-attached,4.50653
2013_03_21_0031,11,6009.29,0.6654,,Cell-attached,6.00929
2013_03_21_0031,12,6049.98,24.5761,,Cell-attached,6.04998
2013_03_21_0031,13,6090.65,24.5881,,Cell-attached,6.09065
2013_03_21_0031,14,6127.86,26.8745,,Cell-attached,6.12786
2013_03_21_0031,15,6171.84,22.7376,,Cell-attached,6.17184
2013_03_21_0031,16,6206.83,28.5796,,Cell-attached,6.20683
2013_03_21_0031,17,6246.6,25.1446,,Cell-attached,6.246600000000001
2013_03_21_0031,18,6284.11,26.6596,,Cell-attached,6.28411
2013_03_21_0031,19,6419.73,7.3735,,Cell-attached,6.4197299999999995
2013_03_21_0031,20,6456.42,27.2554,,Cell-attached,6.4564200000000005
2013_03_21_0031,21,6492.75,27.5255,,Cell-attached,6.49275
2013_03_21_0031,22,6533.75,24.3902,,Cell-attached,6.53375
2013_03_21_0031,23,6575.09,24.1896,,Cell-attached,6.57509
2013_03_21_0031,24,7729.25,0.8664,,Cell-attached,7.72925
2013_03_21_0031,25,7750.75,46.5116,,Cell-attached,7.75075
2013_03_21_0031,26,7771.4,48.4262,,Cell-attached,7.7714
2013_03_21_0031,27,7796.99,39.0778,,Cell-attached,7.79699
2013_03_21_0031,28,7824.43,36.4431,,Cell-attached,7.82443
2013_03_21_0031,29,7857.08,30.6279,,Cell-attached,7.85708
2013_03_21_0031,30,7886.26,34.27,,Cell-attached,7.88626
2013_03_21_0031,31,7944.77,17.0911,,Cell-attached,7.944770000000001
2013_03_21_0031,32,7972.82,35.6506,,Cell-attached,7.97282
2013_03_21_0031,33,8003.63,32.457,,Cell-attached,8.003630000000001
2013_03_21_0031,34,8042.1,25.9943,,Cell-attached,8.042100000000001
2013_03_21_0031,35,8081.23,25.5558,,Cell-attached,8.08123
2013_03_21_0031,36,8122.47,24.2483,,Cell-attached,8.12247
2013_03_21_0031,37,8159.51,26.9978,,Cell-attached,8.159510000000001
2013_03_21_0031,38,8197.05,26.6383,,Cell-attached,8.197049999999999
2013_03_21_0031,39,8227.54,32.7976,,Cell-attached,8.227540000000001
2013_03_21_0031,40,8278.24,19.7239,,Cell-attached,8.27824
2013_03_21_0031,41,8303.7,39.2773,,Cell-attached,8.303700000000001
2013_03_21_0031,42,8334.86,32.0924,,Cell-attached,8.33486
2013_03_21_0031,43,8366.27,31.837,,Cell-attached,8.36627
2013_03_21_0031,44,8401.45,28.4252,,Cell-attached,8.40145
2013_03_21_0031,45,8440.31,25.7334,,Cell-attached,8.44031
2013_03_21_0031,46,8478.97,25.8665,,Cell-attached,8.47897
2013_03_21_0031,47,8517.57,25.9067,,Cell-attached,8.51757
2013_03_21_0031,48,8556.68,25.5689,,Cell-attached,8.55668
2013_03_21_0031,49,8592.47,27.9408,,Cell-attached,8.592469999999999
2013_03_21_0031,50,8631.09,25.8933,,Cell-attached,8.63109
2013_03_21_0031,51,8669.04,26.3505,,Cell-attached,8.66904
2013_03_21_0031,52,8705.52,27.4123,,Cell-attached,8.70552
2013_03_21_0031,53,8749.3,22.8415,,Cell-attached,8.7493
2013_03_21_0031,54,8789.29,25.0063,,Cell-attached,8.789290000000001
2013_03_21_0031,55,8830.03,24.5459,,Cell-attached,8.83003
2013_03_21_0031,56,8871.95,23.855,,Cell-attached,8.871950000000002
2013_03_21_0031,57,8913.74,23.9292,,Cell-attached,8.91374
2013_03_21_0031,58,8953.61,25.0815,,Cell-attached,8.953610000000001
2013_03_21_0031,59,8992.95,25.4194,,Cell-attached,8.99295
2013_03_21_0031,60,9036.87,22.7687,,Cell-attached,9.03687
2013_03_21_0031,61,9074.42,26.6312,,Cell-attached,9.07442
2013_03_21_0031,62,9117.37,23.2829,,Cell-attached,9.117370000000001
2013_03_21_0031,63,9160.41,23.2342,,Cell-attached,9.16041
2013_03_21_0031,64,9201.53,24.3191,,Cell-attached,9.20153
2013_03_21_0031,65,9239.03,26.6667,,Cell-attached,9.239030000000001
2013_03_21_0031,66,9496.66,3.8815,,Cell-attached,9.49666
2013_03_21_0031,67,9536.47,25.1193,,Cell-attached,9.53647
2013_03_21_0031,68,9572.71,27.5938,,Cell-attached,9.572709999999999
2013_03_21_0031,69,9614.82,23.7473,,Cell-attached,9.61482
2013_03_21_0031,70,9656.58,23.9464,,Cell-attached,9.65658
2013_03_21_0031,71,9699.87,23.1,,Cell-attached,9.69987
